,id,name,host_id,host_name,neighbourhood,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,latitude_41.7,latitude_41.8,latitude_41.9,latitude_42.0,longitude_-87.8,longitude_-87.7,longitude_-87.6,longitude_-87.5,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,community_Central,community_Far North Side,community_Far Southeast Side,community_Far Southwest Side,community_North Side,community_Northwest Side,community_South Side,community_Southwest Side,community_West Side,price_range_100 - 149,price_range_150 - 199,price_range_200 - 249,price_range_250 +,price_range_50 - 99,price_range_< 50
4771,39504326,Peaceful South Loop Retreat Near Downtown Chicago!,303484102,No Limits Patrice,Douglas,115,1,11,2020-09-08,1.11,1,179,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4773,39509741,"Cozy, Artsy Gem in Historic Pullman",303537908,Valerie,Pullman,103,2,15,2020-08-23,1.45,1,95,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4775,39529554,Loyola/Northwestern Chicago - 6 bed Comfort Flat,106809124,Ryan,West Ridge,98,30,1,2020-08-26,1.0,1,113,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4776,39530582,Modern vintage chic steps from Wrigley Field!,73072955,Julianne,Lake View,231,2,18,2020-06-28,1.63,1,89,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4777,39539648,Amazing Large Unit in Lakeview East!,303799160,Stephan,Lake View,150,2,13,2020-09-12,1.18,2,173,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4779,39550614,Swanky Gold Coast Boutique Hotel - King Bed,303686027,Viceroy,Near North Side,145,1,1,2019-12-23,0.11,9,73,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4780,39550648,Luxurious Private Room with King Bed,303686027,Viceroy,Near North Side,165,1,1,2020-01-13,0.12,9,73,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4781,39550739,Luxurious Private Room with  2 Queen Beds,303686027,Viceroy,Near North Side,165,1,1,2020-08-20,0.91,9,92,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4782,39550769,Luxurious Private King Room with Lake View,303686027,Viceroy,Near North Side,189,1,5,2020-08-23,0.76,9,98,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4787,39551538,Luxurious Penthouse in Boutique Hotel Near North,303686027,Viceroy,Near North Side,1015,1,1,2020-01-19,0.12,9,60,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4790,39559681,CHICAGO OR AIRPORT in just 20 min. For less  !!,110050671,Mark,Jefferson Park,108,3,1,2020-09-18,1.0,1,361,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4792,39579890,30 E. Huron #2907 Private Residence,257464365,Kevin,Near North Side,98,30,1,2020-01-06,0.12,15,86,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4793,39582948,Unique  2 bedroom bungalow  in Ukrainian Village,134285327,Margaret,West Town,75,3,11,2020-08-30,1.0,2,80,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4795,39588371,Steps to UChicago | Easy Access + W&D | Zencity,47172572,Zencity,Hyde Park,68,1,36,2020-09-14,3.43,62,138,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4796,39589189,PRIVATE BEDROOM in a modern apt near HYDE PARK,132695606,John,Grand Boulevard,995,1,5,2020-02-16,0.47,1,90,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4799,39604043,Best Location! LUX 2/2 Condo 51st fl Amazing Views,32960567,Chris,Near North Side,225,29,1,2020-05-31,0.26,2,183,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4800,39605111,Cozy Logan Square Apartment,180382279,Ashley,Logan Square,120,2,9,2020-07-17,0.85,1,59,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4802,39605954,La Casita,141596426,Salvador,Lower West Side,66,2,27,2020-09-13,2.52,1,136,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4804,39607063,Spacious & Modern Family Friendly North Center Apt,6335221,Justin,North Center,142,2,17,2020-08-13,1.68,1,335,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4805,39608107,Near UChicago Happy Home Private w/ Free Parking,91186260,Jessie,Washington Park,28,6,3,2020-01-02,0.29,6,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4809,39612704,Welcome home,304386468,Pat,Bridgeport,99,1,8,2020-03-08,0.79,1,49,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4810,39615283,"Private room in a renovated house, shared bath",17619548,Moson,Gage Park,40,1,1,2020-02-15,0.14,1,80,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4811,39624154,A cozy room for solo travelers | Mins to the Loop,28939433,Tamara,Lower West Side,45,2,16,2020-08-09,1.65,1,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4812,39624917,Oak lawn apartment,220041281,Ali,Mount Greenwood,56,1,34,2020-09-16,3.29,1,285,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4814,39634399,Wicker Park Top-Floor Private Balcony Views,60777581,Sara,West Town,110,2,23,2020-09-13,2.14,1,326,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4816,39651488,"Full bed w/Netflix near , UofChicago, and train",299139831,D,Washington Park,32,1,13,2020-03-16,1.26,3,264,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4817,39651605,Private 4B/2BA Wrigley Field Home With Parking,206009013,Maximillian,Lake View,450,2,12,2020-03-01,1.1,1,100,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4818,39653366,Student Friendly Room near Montrose Blue Line #1/3,269600819,Allison,Irving Park,30,7,1,2020-08-31,1.0,4,132,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4819,39653766,Student Friendly Room near Montrose Blue Line #3/3,269600819,Allison,Irving Park,33,7,1,2020-08-20,0.91,4,140,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4821,39666307,Incredibly Spacious 2 BDRM Apt / Family Friendly,7239384,Joe,North Center,135,2,5,2020-09-12,0.63,1,160,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4822,39671845,Cute condo stay in portage park,231999998,Anila,Belmont Cragin,200,2,4,2020-01-20,0.42,1,365,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4823,39677199,Coach House in the heart of Gold Coast,2704875,Michael,Near North Side,75,1,1,2019-12-19,0.11,1,78,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4824,39677298,Music Recording studio & stay-in,117391833,Charzele,Austin,100,1,7,2020-02-23,0.68,1,362,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4825,39689241,Among Chicago's best known luxury high-rises,244742473,Anthony,Near North Side,76,30,2,2020-05-31,0.36,1,137,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4826,39689729,Garden Unit in the Medical District/TRI-TAYLOR,161332679,Jay,Near West Side,62,5,1,2020-08-09,0.68,1,20,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4827,39692037,Vintage Suite Home Chicago by Park/Sox/Transit,51220896,Kate,Mckinley Park,54,2,36,2020-09-21,3.39,1,29,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4830,39695784,United Center Welcome,15230376,Joël,Near West Side,76,2,10,2020-09-20,1.57,1,41,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4832,39704752,"◆◆◆ Work, Play, Eat | Close to Everything ◆◆◆",151133847,Candace,West Town,227,3,15,2020-09-19,1.42,3,209,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4833,39715045,Logan Square Garden Getaway,20475301,Paige & Nathan,Logan Square,88,2,18,2020-09-20,1.87,2,226,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4838,39730916,GOATHOTE | 3/2 APT W/ PRIVATE ROOFTOP | WEST LOOP,244000490,Goathote,West Town,112,1,35,2020-09-13,3.47,18,355,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4840,39745683,2 Separate Suites across the hall from each other!,265211584,Tbfs,West Town,785,2,2,2020-03-01,0.23,3,321,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4847,39754872,*2 BEDROOM 2 BATH BY NORTHWESTERN  Clean+ Netflix*,49626033,Roma,Near North Side,50,1,5,2020-02-18,0.48,27,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4849,39768982,"Lux River North 1BR w/ Gym, W/D, near Magnificent Mile, by Blueground",107434423,Blueground,Near North Side,176,30,1,2020-03-16,0.16,205,97,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4851,39769071,"Ideal River North 2BR w/ Gym, W/D, near Magnificent Mile, by Blueground",107434423,Blueground,Near North Side,184,30,1,2020-01-20,0.12,205,365,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4855,39769210,"Lovely Loop 1BR w/ Gym, Pool, nr. Theatre District, by Blueground",107434423,Blueground,Loop,116,30,1,2020-01-31,0.13,205,352,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4857,39773921,LAKEVIEW 2 BEDROOM NEXT TO WHOLE FOODS + OFFICE,49626033,Roma,Lake View,75,31,1,2020-03-31,0.17,27,346,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4858,39774697,HighSpeed WIFI - NEXT TO WHOLE FOODS  free Laundry,49626033,Roma,Lake View,80,28,2,2020-02-01,0.2,27,365,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4860,39777001,PRIVATE FLOOR ⚡️Two Sunlit Rooms in Chicago Centre,105147142,Tuan,Jefferson Park,55,1,43,2020-09-14,3.98,4,69,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4861,39778057,Private West Loop 2BR/BA Recent Remodel w/ Parking,305772732,Tom,Near West Side,250,1,1,2019-11-15,0.1,1,89,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4862,39779263,Mi Casa Su Casa. Foundation of Love!,302520014,Mark,Englewood,65,2,2,2020-01-13,0.22,1,365,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4863,39789550,Cozy Spacious Condo in the Heart of Roscoe Village,189585137,Sarah,North Center,297,2,1,2020-03-15,0.16,2,294,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4865,39791476,Modern 1 Bedroom FREE Parking/Laundry BLUE-LINE,49626033,Roma,Jefferson Park,49,31,1,2020-04-14,0.19,27,266,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4866,39793384,ROWULA HOUSE - WARM AFRICAN HOSPITALITY IN CHICAGO,13784535,Omar,South Chicago,45,1,1,2020-08-31,1.0,1,357,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4867,39795836,Central 3bdr near United Center w Free  parking,305980870,Candy,East Garfield Park,79,2,30,2020-03-12,2.83,1,79,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4868,39797500,ELITE LOCATION 2BED|2BATH BY HANCOCK TOWER LAUNDRY,55199486,Furnished Rental,Near North Side,150,31,1,2020-08-14,0.77,15,308,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4869,39797702,LOCATION!!! 1 BEDROOM APARTMENT ON MICHIGAN AVE,55199486,Furnished Rental,Near North Side,120,31,1,2020-08-01,0.58,15,365,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4870,39798182,Spacious Suite in a Great Logan Square Location!,185554981,Calvin,Logan Square,48,3,16,2020-09-18,1.66,1,18,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4872,39805358,Oasis Collection The Heart Wicker Park! Luxury,10837582,Dw,West Town,166,3,15,2020-09-07,1.42,3,177,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4873,39809637,Lincoln Park Light-Filled Loft,89891209,Amy,Lincoln Park,160,2,21,2020-08-30,2.04,1,72,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4875,39819556,Cozy small bedroom,192364535,Ana,South Lawndale,25,1,11,2020-08-23,1.05,1,78,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4876,39821609,An elegant Chicago Northside Getaway,1099109,Jason,Lake View,129,1,11,2020-09-12,1.11,3,347,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4877,39837419,Rogers Park/Loyola beach townhouse - free parking!,121659213,Jay & Lis,Rogers Park,90,2,12,2020-05-01,1.14,1,18,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4879,39842636,Stunning 6 BR Home * Chicago * Centrally Located,111651194,Habs,Albany Park,329,2,11,2020-03-16,1.04,1,343,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4880,39845143,"Spacious, Economical room near Wrigley, Red, buses",306644297,Robert,Uptown,55,7,1,2020-01-19,0.12,1,359,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4881,39847417,Corner 1BR + Terrace in middle of downtown Chi!,33127842,Kari,Near North Side,155,32,2,2020-03-31,0.21,26,308,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4882,39859340,Bottle Top -  2B/1BA Band Apt above Empty Bottle,7218128,Sarah,West Town,118,2,5,2020-08-30,0.79,1,28,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4883,39860568,NORTHWESTERN Smart TV & WIFI & IN UNIT LAUNDRY,49626033,Roma,Near North Side,250,7,3,2020-02-07,0.31,27,365,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4884,39862089,Your brand new Chicago suite (unit 1F),90647587,Keith,New City,49,2,34,2020-09-11,3.62,2,306,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4889,39872019,Edgewater apartment,7461683,Kenan,Edgewater,250,3,1,2020-05-18,0.24,1,90,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4892,39889242,GOATHOTE | NEWLY RENOVATED 4/2 APT | NEAR WRIGLEY,244000490,Goathote,North Center,96,1,24,2020-09-13,2.26,18,356,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4894,39897784,⭐ PRIVATE FLOOR ❤️ Safety Place ❤️ Free Parking⭐,105147142,Tuan,Jefferson Park,51,1,45,2020-09-07,4.34,4,156,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4895,39903183,"A Stylish, sundrenched Chicago Ravenswood Flat",1099109,Jason,Lake View,129,1,26,2020-09-14,2.64,3,351,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4896,39903847,A Whimsical Fairy-tale Loft in Ravenswood Chicago,1099109,Jason,Lake View,99,1,19,2020-09-14,1.92,3,326,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4898,39929071,Clean and Modern room is Brand New Condo,22126268,Dee,West Town,55,1,1,2019-12-27,0.11,1,84,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4900,39943223,Historic Beverly Area,307897974,Jerome,Morgan Park,75,2,7,2020-08-10,0.69,1,166,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4901,39943878,TOP FLOOR FANTASTIC LOCATION NETFLIX | WIFI FREE,49626033,Roma,Near North Side,80,28,2,2020-01-01,0.19,27,365,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4902,39945520,Private cozy room,170115907,Jose,Mckinley Park,33,1,6,2020-09-20,0.57,2,327,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4904,39947135,Wrigley Miracles with Rooftop Deck,31514055,Aaron,Lake View,110,30,1,2019-12-11,0.1,1,353,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4905,39947523,"Quiet, cozy, and convenient Logan Square apartment",281029658,Veronica,Logan Square,99,2,7,2020-08-30,0.8,1,76,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4906,39948316,IMMACULATE Brand New Penthouse Downtown Chicago!,265211584,Tbfs,Near West Side,199,2,12,2020-02-03,1.14,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4907,39952280,3bd/2ba South Shore Colonial Home,44418,Kimberli,South Shore,75,3,2,2020-07-17,0.28,2,90,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4908,39952690,BEST LOCATION 2 BEDROOM W/LAUNDRY->Michigan AVENUE,49626033,Roma,Near North Side,80,28,2,2020-06-20,0.19,27,365,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4909,39964083,Downtown relax! 12 min ORD & Parking,65836557,Aizhan,Jefferson Park,30,1,5,2020-09-09,0.68,1,79,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4910,39968049,Classic & Comfortable 1BR Walk to United Center!,44773457,Brad,Near West Side,76,32,7,2020-09-11,0.78,4,331,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4912,39969397,2BR Modern Updated Apartment in Great Location!!,61310311,Sal,Avondale,60,2,2,2020-03-25,0.29,1,139,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4914,39972115,Jaunt￨Lovely & Spacious Apt￨Lincoln Park￨Backyard,291819598,Jaunt,Lincoln Park,97,2,3,2020-09-13,3.0,4,145,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4915,39974727,Coach House Accomodates 2 - 4 ppl,258823227,Kenya,South Chicago,99,1,2,2020-01-01,0.22,4,291,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4919,39989757,Clara's Room and Bath,256276230,Maria A,Grand Boulevard,57,1,1,2020-02-17,0.14,2,365,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4920,39991444,Logan Square Gem,23026846,Ingrid,Logan Square,65,2,10,2020-03-08,1.03,1,139,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4921,39991723,Chicago Vintage Neighborhood Gem,28465841,Hillary,West Ridge,125,3,4,2020-09-19,1.54,1,116,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4922,39994910,Clean & Spacious 3BR Condo Perfect for Staycation,259688317,Vincent & Sofia,West Ridge,107,1,13,2020-06-24,1.31,17,207,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4924,40004936,"Bright, Airy Andersonville Loft",210201422,Marie & Barbara,Edgewater,96,1,3,2020-02-23,0.31,1,68,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4927,40011404,Wicker Park Crown,19177713,Jean-Marc,West Town,75,28,1,2020-04-30,0.21,2,49,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4928,40029774,TBCC -The BIG COMFY COUCH,6452801,Idris,Greater Grand Crossing,25,2,2,2020-07-12,0.28,2,356,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4929,40037349,Huge studio near WrigleyField & Boystown 🌵,252408635,Les Petites,Uptown,83,1,8,2020-09-14,0.81,2,91,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4931,40040941,United Center Luxury Hideaway,308826986,Michael,Near West Side,70,2,21,2020-09-05,2.25,1,38,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4932,40048347,Happy home &Privacy Easy clean Commute JettedTub,152918055,Tiffany,Austin,85,2,1,2019-12-27,0.11,5,294,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4933,40048734,4bedrm Garden unit/ SouthLoop/Pilsen.,306943744,Joe,Lower West Side,185,1,2,2019-12-23,0.2,8,365,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4936,40059597,30 E. Huron #3103 Private Residence,257464365,Kevin,Near North Side,89,30,2,2020-02-01,0.21,15,80,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4937,40059764,🦋Modern One Bedroom Near Downtown Chicago 🦋,3986873,Elena,Lower West Side,90,3,6,2020-04-25,0.68,11,325,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4938,40060795,30 E. Huron #1308 Private Residence,257464365,Kevin,Near North Side,89,30,1,2020-08-08,0.67,15,40,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4939,40061873,Kasa | Chicago | Urban 1BD/1BA Plus Den South Loop Apartment,88566861,Kasa,Loop,141,2,23,2020-09-05,2.32,45,330,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4940,40061894,Kasa | Chicago | Classy 2BD/2BA South Loop Apartment,88566861,Kasa,Loop,215,2,39,2020-09-13,3.95,45,277,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4941,40061905,Kasa | Chicago | Hip 1BD/1BA South Loop Apartment,88566861,Kasa,Loop,124,2,9,2020-08-30,0.96,45,360,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4942,40064647,Hidden Gem(Pilsen),309044731,Gem,Lower West Side,99,3,11,2020-09-06,1.11,1,79,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4943,40068434,CLEAN APARTMENT BY RUSH UIC & LOOP + FREE PARKING,55976787,Natalia,Near West Side,25,10,27,2020-04-02,2.64,11,152,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4945,40068740,"CLEAN DOWNTOWN APARTMENT, SAFE AREA + FREE PARKING",55976787,Natalia,Near West Side,25,10,20,2020-04-17,1.93,11,158,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4947,40078965,Great location In Lakeview East,309203192,Nicole,Lake View,70,2,5,2020-08-16,0.51,1,316,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4949,40089865,Old Irving Park/ Avondale Free Street Parking,31378386,Proper Stays,Irving Park,34,75,1,2020-07-31,0.57,9,285,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4950,40090593,Perfect Cozy Logan Spot,152478905,Zac,Logan Square,25,1,10,2020-08-04,1.1,2,19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4954,40116014,420 at Cheltenham’s 4BR Condo,209982127,Shomari,South Shore,196,3,9,2020-07-26,0.93,3,73,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4957,40136229,"Clean Comfy Condo,Mins From O'Hare/Rosemont",253144613,David,Dunning,91,1,60,2020-09-18,5.84,3,244,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4958,40158714,Mid-Century Oasis in Trendy Logan Square,169297663,William,Avondale,70,1,14,2020-03-19,1.38,8,264,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4960,40176049,4 Story Modern Pet Friendly Centrally Located Home,310212793,Laura,Bridgeport,300,3,25,2020-09-14,2.66,1,329,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
